@relation train

@attribute RightEyeMean numeric
@attribute RightEyeSD numeric
@attribute LeftEyeMean numeric
@attribute LeftEyeSD numeric
@attribute NoseMean numeric
@attribute NoseSD numeric
@attribute LipsMean numeric
@attribute LipsSD numeric
@attribute Class {true,false}

@data
169.25,55.214616,170.638889,80.12567,175.066667,43.91898,96.112782,36.171237,true
170.075,53.503121,173,79.97321,172.2,50.853328,95.759398,37.545155,true
165.825,67.817964,186.305556,90.945453,139.416667,52.401414,122.330827,64.814271,true
159.875,64.247593,178.361111,89.95337,140.883333,49.912157,121.533835,63.333,true
153.325,67.142553,186.277778,87.380158,136.366667,50.082632,120.37594,62.441803,true
97.275,58.482514,161.944444,73.516935,152.866667,49.958785,147.518797,47.205001,true
102.275,50.063543,157.888889,73.933475,148.716667,43.254114,144.112782,45.3885,true
101.75,58.533247,155.722222,72.728698,150.85,48.253857,144.511278,45.977863,true
153.8,70.985083,153.527778,85.709305,112.783333,60.374563,63.992481,44.606953,true
133.975,46.226026,165.444444,78.150201,157.35,28.693485,98.646617,41.368484,true
147.425,73.059122,147.611111,83.02264,113.9,55.565414,63.037594,43.106704,true
152.35,64.609498,153.666667,84.745333,109.116667,61.758439,63.864662,43.662407,true
135.375,65.233579,161.638889,75.876649,184.85,34.101953,149.864662,48.54142,true
122.625,68.299374,149.138889,76.982058,194.85,30.944907,149.849624,47.316071,true
131.475,55.629262,159.361111,73.306072,181.95,33.088697,146.75188,46.696377,true
80.8,45.606005,127.805556,66.438293,86.083333,31.280736,67.466165,19.979743,true
86.975,47.22857,121.5,65.517064,86,30.054752,66.466165,18.361087,true
78.375,37.660213,130.333333,65.19553,84.816667,32.264527,66.135338,17.56623,true
151.575,54.660672,174.777778,82.57468,188.25,36.714946,138.097744,36.205823,true
138.05,64.303746,168.666667,78.53989,194.7,35.185369,135.669173,35.119002,true
132.225,45.36433,168.472222,78.315292,154.816667,31.265127,98.676692,41.606845,true
145.35,65.315624,164.583333,79.873606,189.216667,42.959615,135.962406,35.908429,true
87.15,30.020121,115.5,56.027289,137.95,28.546379,139.62406,15.042164,true
85.6,29.437287,111.25,54.511532,139.316667,25.995105,137.796992,16.115003,true
83.225,24.346313,117.138889,54.431689,134.116667,30.225195,136.511278,16.9561,true
94.65,34.709453,128.722222,59.050879,132.116667,31.076228,134.466165,20.532882,true
96.4,32.617283,123.694444,58.288357,133.55,28.963112,133.203008,21.202401,true
91.375,38.775943,126.361111,57.272857,136.25,32.051138,133.037594,23.014622,true
143,59.479796,139.194444,60.823313,196.733333,24.847239,171.87218,22.358448,true
135.35,58.964809,137.055556,59.483464,197.133333,23.526737,169.691729,22.806226,true
132.85,55.161558,137.722222,59.551951,195.616667,24.610244,169.067669,22.884822,true
153.2,54.844395,160.527778,72.534321,145.383333,45.16189,152.864662,32.664683,true
129.975,71.942815,170.111111,84.881018,180.916667,55.621082,116.255639,42.203449,true
124.575,66.80008,170.861111,82.52797,181.85,53.497925,115.037594,41.198596,true
143.225,59.492076,163.833333,82.743839,168.466667,54.380476,115.819549,41.965324,true
140.875,73.073264,173.111111,85.958388,169.883333,53.179291,117.18797,42.249825,true
124.8,75.877499,180.055556,83.85121,180.266667,53.595746,116.345865,40.433268,true
130.025,74.259934,176.027778,84.951915,177.65,54.354089,116.458647,39.892946,true
139.775,59.87101,150.861111,81.34131,174.516667,55.722524,115.962406,44.052208,true
113.025,57.7894,157.805556,78.971539,184.833333,51.125358,114.315789,40.778479,true
123.025,59.507589,152.888889,78.865085,181.85,54.02348,114.142857,41.457927,true
149.925,73.031917,176.055556,81.324726,194.333333,47.366464,191.518797,35.595923,true
109.7,50.687681,157.027778,76.43914,176.166667,25.375263,111.428571,43.418032,true
142.6,50.763302,157.027778,70.607764,146.183333,43.455994,151.616541,32.225466,true
136.725,68.133725,172.5,79.940156,195.616667,45.199404,188.75188,35.079003,true
141.2,68.457436,172.222222,79.383018,192.216667,46.486773,187.345865,36.776154,true
156.05,68.919481,163.555556,75.459902,185.733333,60.861573,177.030075,29.456681,true
141.25,66.183021,161.25,72.633867,188.116667,57.358549,173.969925,30.30675,true
143.2,65.839042,156.666667,74.097619,182.083333,61.200502,172.894737,31.889312,true
50.1,46.175696,101.916667,53.818942,191.333333,34.07801,156.24812,23.809664,true
50.1,42.527095,98.583333,53.788674,193.016667,27.456895,154.451128,23.567912,true
51.75,44.018498,103.805556,50.417582,185.316667,39.89796,153.135338,24.386031,true
127.075,63.336054,157.111111,73.285266,197.833333,43.822511,142.165414,61.45905,true
131.275,66.984877,141.388889,70.40547,168.583333,59.516496,140.300752,57.753655,true
140.675,51.600232,157.194444,70.55649,141.866667,45.313023,150,33.615473,true
132.075,68.418916,130.416667,71.082397,162.483333,58.433068,140.661654,59.472923,true
119.9,56.976288,150.388889,65.894408,187.4,21.444607,185.744361,16.274471,true
110.55,55.97204,145.888889,65.982152,188.766667,16.432055,182.819549,20.042695,true
114.025,55.806666,148.416667,64.715807,184.333333,25.385614,181.285714,21.843996,true
153.55,71.510785,168.916667,78.607297,153.683333,64.229327,118.684211,41.493586,true
151.225,69.944845,169.444444,77.353528,154.5,63.059429,117.81203,40.714481,true
148.75,73.333712,164.027778,77.588838,151.6,64.382385,116.766917,40.274792,true
48.625,38.754776,56.111111,43.044016,171.783333,70.140317,139.601504,48.233796,true
46.2,37.46465,56.222222,42.31792,176.65,66.003807,138.503759,46.507025,true
55.6,39.827706,54.666667,42.129732,165.8,71.405692,138.368421,47.647136,true
160.25,54.431208,168.666667,75.74393,138.45,47.883837,147.834586,40.32936,true
161.475,58.17612,154.166667,79.485309,174.216667,41.746244,118.421053,44.396835,true
139.2,67.094346,154.25,75.037657,179.85,43.811934,115.879699,40.637913,true
154.025,53.626671,153.805556,75.886313,171.233333,40.014559,116.308271,42.884655,true
159.125,64.925278,123.194444,51.971871,133.833333,53.748683,78.43609,66.819335,true
142.65,54.406141,120.388889,51.555395,136.35,49.290156,76.045113,64.047433,true
117.45,36.062588,140.25,61.322741,136.716667,20.424389,125.075188,19.405023,true
173.775,71.406919,164.416667,85.757257,175.583333,56.103201,79.827068,62.182711,true
161.725,65.861544,161.166667,83.814932,176.75,54.519978,77.345865,58.712066,true
165.35,66.056522,162.055556,82.931622,171.616667,53.9083,81.428571,62.275936,true
135.55,64.093261,164.75,77.945906,150.583333,60.338955,86.368421,31.613066,true
126.275,61.122402,161.972222,74.228022,151.833333,57.294117,85.894737,33.04961,true
137.7,60.304866,154.166667,71.83135,136.9,59.138075,85.511278,30.876248,true
148.875,61.460927,175.5,79.268621,158.533333,36.99861,145.285714,31.348861,true
153.975,53.906608,164.083333,73.847091,151.016667,34.088863,143.654135,30.416813,true
141.325,59.189564,171.888889,77.461429,156.983333,36.324102,141.661654,30.58443,true
94.575,69.328237,148,71.586112,181.5,64.771175,128.413534,52.864912,true
111.7,33.990346,136.361111,59.746681,136.316667,18.210159,122.827068,20.564942,true
88.825,60.313237,143.944444,71.903485,182.533333,57.472902,124.842105,49.508775,true
91.575,68.916853,142.666667,68.512356,175.383333,67.060077,124.548872,48.94206,true
153.225,53.638623,175.777778,80.455528,138.083333,36.390207,146.736842,29.246573,true
142.05,49.796998,171.083333,78.91709,138.716667,35.90623,144.203008,28.928532,true
141.05,51.001232,171.583333,78.161143,134.3,35.100485,142.849624,27.99797,true
160.225,52.76872,182.555556,82.488248,136.616667,37.108678,148.827068,29.409469,true
149.8,50.683634,178.388889,80.831139,137.3,36.455824,146.255639,30.322922,true
143.525,69.694935,169.444444,77.911468,135.683333,35.265815,145.345865,29.785355,true
146.175,54.698187,172.444444,79.335254,157.566667,36.400487,135.18797,27.244724,true
133.45,51.767701,168.277778,77.951124,158.583333,35.007162,132.571429,25.812343,true
109.35,34.495299,136.305556,58.38582,133.233333,22.656137,121.398496,20.944349,true
139.7,50.527068,169.027778,76.664943,154.25,36.387568,131.789474,28.050564,true
147.875,66.825908,169.916667,82.665721,201.183333,45.296197,158.593985,38.738251,true
139.075,62.88426,164.138889,83.498213,201.533333,45.392252,156.263158,37.338926,true
150.925,69.697658,155.722222,83.18503,194.433333,41.361313,156.766917,39.005805,true
105.45,56.273121,112.583333,68.832872,218.316667,22.58505,155.917293,40.701062,true
102.9,52.242433,112.722222,66.445944,216.35,22.043735,153.639098,38.62864,true
88.575,47.914393,110.333333,69.360755,210.333333,25.418975,153.075188,39.471053,true
132.2,68.171804,161.055556,77.324158,145.083333,35.323825,118.368421,30.503967,true
128,53.034096,162.166667,79.463379,139.933333,29.472692,117.984962,30.787636,true
128.7,51.53948,167,78.109081,141.016667,29.749515,116.142857,29.781564,true
119.85,38.383056,149.611111,63.828913,128.2,24.124536,121.37594,20.483401,true
133.3,54.731606,169.222222,80.056805,141.85,29.786714,91.43609,54.185477,true
125.575,52.802432,163.694444,79.448391,143.35,29.947312,89.766917,52.810107,true
127.475,51.1714,167.972222,77.64847,139.3,29.750545,90.578947,53.317404,true
178.55,67.33268,161.666667,77.90177,174.7,53.893901,166.360902,41.518951,true
166.825,60.938762,155.333333,77.34376,178.616667,45.263107,164.646617,41.171886,true
158.525,68.250665,168.083333,77.182668,183.716667,59.633937,164.067669,41.630808,true
198.45,58.948021,180.388889,82.15222,168.416667,58.446061,160.24812,43.155534,true
189.55,57.33346,175.388889,81.041181,171.85,52.829699,158.827068,43.745391,true
187.5,61.121569,180.138889,81.47117,160.95,62.73199,158.977444,41.811711,true
91.25,43.884902,142.833333,61.458697,117.816667,51.942436,103.947368,35.818422,true
115.25,39.279896,146.222222,62.312169,128.383333,21.816719,120.37594,20.779726,true
86.85,36.44775,111.388889,53.818891,95.5,30.642001,71.315789,26.060643,true
88.4,30.485642,116,54,92.8,30.887329,71.015038,26.514429,true
144.925,66.939846,143,79.57566,127.55,46.028887,70.082707,31.086401,true
132.9,62.142021,136.777778,74.913326,125.966667,44.048881,70.112782,30.043568,true
127.25,66.063586,147.666667,76.761225,146.383333,62.419057,67.203008,26.602506,true
151.45,66.954232,159.416667,83.80398,121.866667,45.607934,72.263158,32.01323,true
160.8,63.316543,129.972222,59.243076,177.7,67.268574,127.609023,38.26123,true
145.95,64.445942,153.805556,81.542213,120.9,43.877217,71.969925,31.680445,true
148.6,62.118084,159.861111,81.398895,120.6,45.958419,70.518797,29.861448,true
147.175,64.738483,183.694444,85.205573,177.466667,63.890655,86.684211,66.675647,true
140.75,57.767771,180.111111,83.991761,181.683333,58.697296,85.729323,64.186651,true
133.85,64.921076,180.138889,83.552602,170.7,66.169864,86.639098,66.783497,true
157.05,60.357036,187.166667,87.321573,205.733333,47.064999,170.458647,53.139826,true
136.5,65.57243,183.5,84.172442,208.683333,37.080532,168.819549,51.988902,true
148.625,53.895762,186.361111,85.373851,198.333333,52.639054,167.052632,50.414692,true
134.125,49.434851,175.611111,83.023672,213.85,35.386402,165.601504,55.898303,true
123.85,43.864915,168.611111,81.034482,214.85,27.055389,162.270677,53.106401,true
157.775,67.827265,127.388889,57.849202,169.366667,72.450326,128.548872,38.676879,true
121.2,41.229315,173.583333,80.250812,206.85,43.054882,160.909774,52.491047,true
159.625,70.473376,161.027778,77.748123,155.033333,71.074076,87.015038,50.635056,true
152.175,63.28158,155.5,76.96437,156.9,66.093078,83.383459,46.955608,true
145.975,65.927889,158.166667,74.030303,148.25,72.467556,86.338346,49.471431,true
61.125,23.975615,78.361111,28.687631,118.7,18.547511,84.18797,23.851863,true
61.4,27.583719,72.805556,29.494619,113.283333,16.257558,83.601504,23.310467,true
58.325,21.224547,76.805556,27.76207,115.916667,19.895738,83.203008,23.982241,true
64.575,24.974744,76.277778,25.093666,119.566667,16.542054,84.112782,23.846305,true
65.4,27.077098,72.055556,26.024104,114.216667,14.487975,84.037594,22.508048,true
63.65,25.929441,71.027778,25.682107,112.566667,16.409347,83.639098,23.279702,true
176.55,64.310525,133.277778,61.24546,181.65,69.322099,129.62406,43.864737,true
138.575,65.79256,144.805556,71.696511,163.916667,71.558982,88.082707,46.825764,true
134.675,59.990763,138.888889,70.84219,164.616667,65.511829,87.135338,45.225995,true
131.05,63.221203,143.361111,66.672399,159.5,73.769108,84.338346,41.387834,true
122.375,47.409124,156.888889,74.373489,189.083333,27.179436,153.789474,20.77989,true
130.275,43.238152,147.583333,68.910864,191.016667,22.827646,151.714286,21.300723,true
127.775,40.426881,148.611111,70.047036,188.483333,26.397542,150.345865,23.464365,true
124.95,60.294129,170.083333,81.5967,106.15,40.398785,101.210526,29.470081,true
153.725,65.664254,132.638889,64.601704,176.316667,71.108056,140.639098,45.499474,true
125.725,62.271526,176.25,81.980616,172.083333,30.270695,112.93985,40.012074,true
130.225,55.814017,156.944444,69.934232,166.733333,41.107905,94.87218,38.637086,true
128.725,52.310703,152.472222,68.253513,166.716667,38.361833,93.045113,37.474611,true
122.5,55.297795,154.805556,68.057883,163.866667,42.120274,93.481203,38.481125,true
134.175,50.539087,146.444444,67.521613,170.433333,40.787738,92.037594,39.647386,true
130.95,46.98333,142.277778,65.603837,170.466667,37.278824,90.616541,38.471895,true
126.8,48.056697,146.166667,66.115267,167.45,41.823043,90.932331,39.369885,true
113.875,57.533574,137.194444,73.399813,178.716667,57.550889,112.526316,42.474873,true
100.375,50.697032,137.777778,70.711531,178.516667,54.891724,112.345865,41.4749,true
118.775,55.632718,132.972222,68.991298,177.583333,56.511973,111.112782,41.706524,true
108.475,59.053208,146.027778,80.878564,160.383333,51.483778,121.661654,45.599024,true
135.25,54.007478,168.944444,82.46244,167.066667,26.849781,109.203008,38.142826,true
102.825,58.320462,142.333333,77.608173,158.55,48.915501,119.571429,41.883186,true
116.525,53.798288,146.694444,78.921958,160.55,49.612541,118.714286,43.411277,true
132.425,45.775868,156.861111,71.825643,158.25,62.565931,96.518797,40.381064,true
127.2,44.092676,152.972222,70.982688,160.05,57.847674,95.736842,38.781223,true
124.35,45.827184,155.75,69.997704,153.85,63.850414,96.090226,41.019112,true
118.925,49.471249,134.416667,64.653527,164.866667,60.693301,96.857143,40.379289,true
111.2,42.950299,130.111111,62.95022,166.166667,55.986126,95.857143,39.305552,true
109.275,47.099996,132.75,61.65729,159.933333,63.051194,95.691729,40.672226,true
113.625,54.031182,134.638889,64.515846,159.216667,65.085105,98.315789,42.161193,true
106.075,47.116543,131.611111,62.217718,161.9,61.223597,96.165414,39.882057,true
128.725,49.437341,176.027778,81.322457,164.366667,27.554548,108.669173,38.977795,true
104.3,51.461811,130.583333,62.134589,153.583333,65.379542,98.210526,43.518205,true
127.275,49.325183,157.138889,71.758385,153.05,65.531833,97.646617,43.223555,true
121.325,46.167692,154.722222,70.388965,155.633333,62.23492,96.180451,40.449713,true
120.8,49.101256,153.694444,70.195571,148.316667,64.713578,98.180451,44.779229,true
88.7,36.849799,114.472222,60.135792,204.433333,50.104084,143.473684,44.185315,true
87.375,27.940126,111.611111,57.438304,196.183333,44.722683,144.022556,42.643246,true
82.675,28.087215,112.583333,57.342268,191.533333,53.346474,142.443609,42.746152,true
93.225,44.340459,137.833333,71.29997,177.316667,58.21861,140.526316,49.361772,true
92.125,44.183294,133.194444,68.008327,178.116667,53.666292,139.135338,47.833959,true
87.025,38.2418,136.555556,68.782657,174.066667,60.191465,140.067669,47.656313,true
74.75,39.171385,108.75,63.294042,123.083333,32.611889,95.353383,37.766868,true
142.125,72.539004,170.25,79.68989,166.283333,39.915628,141.240602,37.101856,true
131.55,69.073335,169.611111,77.136716,167.55,38.762827,139.571429,36.340203,true
135.9,68.5733,162.222222,79.808024,164.966667,38.973249,139.383459,37.191503,true
129.775,72.689536,158.111111,81.052286,167.283333,38.334872,143.300752,35.628765,true
123.85,56.594622,152.722222,79.923038,171.35,33.857541,140.511278,34.892175,true
124.525,64.886879,150.75,79.283353,166.033333,37.124147,140.992481,36.579199,true
99.775,24.817785,156.972222,72.020825,201.266667,27.329668,167.368421,35.840022,true
92.4,27.422431,153.722222,71.160828,199.85,25.183277,166.278195,35.501889,true
101.75,53.785304,136.111111,68.88449,198.916667,30.819481,165.879699,35.671276,true
127.775,70.224361,144.972222,69.875598,183.05,59.925215,96.045113,51.961796,true
74.3,40.861994,103.194444,61.651008,123.383333,30.452014,94.639098,37.843045,true
119.7,62.11825,143.055556,68.904051,183.516667,55.303628,94.473684,49.834815,true
121.65,71.013379,140.694444,66.403881,178.666667,62.09961,94.421053,50.235689,true
124.575,65.247021,157.083333,74.730898,181.2,62.972633,103.172932,55.518426,true
119.25,59.691407,156.25,74.041446,181.066667,58.429116,100.909774,52.487294,true
124.275,68.91317,152.222222,71.907524,176.916667,64.378197,100.526316,52.534776,true
120.95,53.999027,105.75,53.248944,118.766667,36.085288,48.827068,29.133317,true
115.65,50.719212,103.916667,51.506657,120.433333,34.87623,47.706767,27.328746,true
116.275,52.889332,105.638889,52.513483,116.733333,35.772761,49.406015,31.872149,true
130.625,53.8072,140.222222,59.885658,113.416667,35.834976,56.571429,34.636486,true
125.75,49.209521,139.916667,60.36857,114.733333,35.912732,55.270677,32.548595,true
134.325,56.830557,162.805556,77.325959,174.766667,45.21263,86.090226,47.711643,true
69.275,30.270564,110.25,60.545791,119.816667,33.535456,93.045113,36.991167,true
122.65,53.057081,137.888889,58.529981,111.4,34.749076,56.406015,36.659787,true
103.05,71.485322,127.25,66.422619,188.233333,43.606626,135.052632,57.948033,true
93.625,65.465468,127.194444,64.913489,188.866667,40.981379,132.233083,56.587273,true
99.575,71.53048,121.694444,64.284999,184.483333,45.085415,132.518797,56.80717,true
132.3,34.753491,141.722222,65.876339,167.166667,29.209452,110.887218,49.335532,true
124.7,35.167876,139.416667,64.253238,163.6,29.987681,109.879699,48.396882,true
123.65,34.68137,141.138889,64.179281,167.016667,28.28097,110.180451,47.702651,true
129.825,51.343932,146.777778,68.451072,173.733333,23.328797,106.834586,42.32919,true
119.175,47.974292,143.083333,66.784675,172.583333,23.635145,105.706767,41.864099,true
124.925,36.146701,146,66.956276,173.25,24.00962,104.398496,41.279524,true
81.075,46.259795,122.666667,69.020908,118.916667,32.906798,93.714286,37.094591,true
94.775,47.932371,128.444444,53.46371,143.316667,69.119521,144.142857,36.057014,true
91.025,45.329273,125.694444,52.524726,146.533333,65.841738,141.135338,33.846083,true
89.2,44.909139,125.361111,51.310346,136.45,69.101356,140.533835,34.13244,true
97.7,56.062785,156.722222,73.006697,211.233333,30.043678,138.225564,37.373142,true
87.825,50.691064,153.472222,69.53498,211.416667,27.322488,137.142857,37.515076,true
98.575,48.242383,151.277778,70.644628,181.3,49.904417,136.699248,36.337431,true
124.425,71.417834,178.805556,81.115727,199.666667,48.093717,145.045113,42.047928,true
125.15,61.703821,172.916667,79.737202,172.016667,55.409872,142.639098,40.726609,true
122.45,61.08462,175.25,79.446793,164.85,60.791063,142.977444,40.567838,true
127.5,45.840303,140.722222,59.028134,103.1,39.055241,109.203008,35.621912,true
82.525,48.992929,115.694444,67.682376,119.733333,30.723406,92.984962,37.132846,true
118.85,38.506443,136.166667,57.137178,104.483333,37.801216,107.120301,34.515486,true
108.975,46.451236,138.722222,57.751988,99.933333,37.62431,108.338346,30.887844,true
142.3,69.467646,141.472222,74.221093,159.233333,40.136364,147.909774,35.78269,true
127.975,62.249905,141.055556,70.916427,161.3,36.834168,145.548872,35.796239,true
135.25,65.570377,134.388889,70.76128,156.516667,41.488202,144.827068,34.824345,true
156.5,68.795125,166,76.070644,152.016667,45.42063,150.210526,36.698,true
145.45,67.04914,165.861111,75.184023,154.216667,43.157611,148.969925,35.793799,true
149.475,69.971418,160.861111,74.658902,149.566667,45.884663,147.842105,36.412586,true
129.8,75.004342,174.527778,89.522379,161.15,72.905285,111.93985,52.762297,true
126.725,68.683961,166.777778,88.382646,162.216667,69.45602,109.62406,50.141406,true
75.75,37.40338,124.944444,65.969666,115.616667,34.084686,91.887218,36.383824,true
123.95,66.658314,172.305556,85.726082,154.233333,71.131382,109.360902,50.126709,true
109.65,60.746024,143.555556,78.297763,196.833333,33.027552,184.924812,31.211066,true
97.6,50.372866,143.833333,74.177586,198.233333,28.918569,182.796992,33.978103,true
105.625,55.642489,135.527778,74.440959,195.05,32.316457,182.601504,32.430564,true
110.025,60.087324,164.388889,78.659584,197.783333,32.852568,184.81203,33.375311,true
98.65,51.666361,160.805556,74.39079,199.65,27.382925,183.067669,35.330088,true
101.45,52.221889,156.75,77.585115,195.433333,33.557624,182.105263,34.677795,true
125.575,59.069662,136.75,64.889962,166.733333,43.481485,150.466165,26.486574,true
125.725,41.058425,143.805556,65.627877,157.45,34.564813,149.593985,26.565253,true
128.1,58.604629,132.916667,62.428645,164.916667,43.767603,147.789474,26.359132,true
83.325,25.594859,93.111111,38.213519,117.466667,16.929031,106.142857,16.177118,true
81.8,39.969989,134.833333,73.54435,185.483333,46.385449,154.804511,38.483263,true
76.9,31.624236,130.111111,69.874491,186.533333,42.543882,151.977444,39.738819,true
76.4,37.134406,131.305556,68.267465,180.683333,49.573945,151.045113,38.582824,true
125.95,52.940194,152.166667,79.794558,194.966667,30.368899,149.240602,30.34028,true
116.725,46.100775,147,76.821128,194.65,27.81039,147.097744,29.989863,true
116.825,56.379614,144.444444,75.835327,183.466667,37.415879,148.383459,32.140487,true
144.9,58.204238,171.944444,79.379718,180.283333,68.967468,112.390977,61.646823,true
80.5,29.341491,94.972222,38.739781,110.9,19.732705,102.278195,19.228433,true
142.275,58.024304,169.111111,78.695717,184.95,64.845168,111.323308,59.40686,true
139.825,59.139942,169.5,78.506233,173.6,70.094174,110.556391,58.906502,true
145.475,65.924194,175.472222,81.93673,169.616667,33.964134,143.842105,42.972832,true
132.325,62.729532,171.638889,78.698395,171.466667,31.711874,141.496241,42.310652,true
134.625,62.976059,168.694444,80.350596,166.883333,33.723749,140.458647,42.275702,true
139.775,49.305166,169.5,82.310388,173.75,28.112742,140.962406,38.821153,true
120.425,57.622506,167.055556,77.919719,176.05,27.098956,139.473684,38.484467,true
132.75,45.025207,167.611111,79.291245,170.333333,29.633734,138.616541,39.793734,true
105.85,42.470231,126.055556,59.953289,179.7,26.512101,152.917293,29.060555,true
96,35.531135,124.777778,58.530632,179.3,25.910733,151.473684,28.634472,true
77.45,30.377075,98.861111,38.665712,115.516667,17.720515,102.654135,18.530501,true
100.7,39.352581,121.861111,57.866424,178.266667,26.737181,149.203008,29.528302,true
119.975,53.684973,148.611111,67.974061,168.383333,35.245431,155.556391,33.106214,true
130.125,47.578916,134.722222,62.865212,153.05,31.671205,153.556391,31.971913,true
116.875,52.091728,143.944444,66.554787,166.033333,36.662902,152.225564,33.512914,true
133.375,84.039883,119.638889,73.245635,244.166667,20.55185,217.473684,41.441375,true
119.75,77.019395,118.972222,75.999055,245.766667,15.284163,214.924812,42.703102,true
111.675,59.561813,140.055556,77.400976,238.466667,28.214954,212.962406,40.645251,true
94.175,40.829783,107.055556,48.944835,125.583333,52.812842,72.293233,17.529102,true
83.55,35.1283,108.361111,47.842093,125.3,51.015551,71.736842,16.916862,true
92.3,39.060899,102.527778,46.607471,124.35,52.177281,71.112782,16.848547,true
136.45,63.090472,177.722222,82.908421,176.45,45.063956,81.789474,46.973083,true
125.9,65.168736,153.861111,69.958009,165.55,37.314252,149.691729,41.351813,true
97.675,25.296587,120.777778,53.007337,111.05,40.852536,73.12782,19.095221,true
96.075,27.482757,119.277778,52.188456,110.1,38.245726,72.639098,18.825892,true
96.4,38.72308,112.666667,49.889592,119.066667,50.467599,72.240602,18.768991,true
142.95,57.531686,168.916667,75.470098,201.833333,19.469373,180.548872,30.77988,true
129.475,57.424638,162.916667,72.953361,201.3,18.965893,178.894737,32.11963,true
131.75,57.139842,165.055556,73.540249,200.616667,19.783653,177.781955,32.231957,true
152.775,61.13226,171.388889,76.619385,204.183333,17.603439,183.87218,25.165938,true
138.775,58.478788,166.222222,74.295207,204.416667,15.112338,181.390977,25.432273,true
140.225,59.071225,167.944444,74.802958,201.983333,20.86071,180.255639,24.660008,true
127.425,46.664041,143.055556,67.070941,158.433333,32.142884,151.315789,31.72977,true
129.3,53.191092,149,69.777196,143.116667,42.015369,148.24812,40.462741,true
122.95,44.811829,140.611111,65.831507,156.866667,30.022289,150.834586,31.70369,true
117.075,53.619451,140.222222,65.702842,164.866667,42.028024,149.977444,29.137466,true
131.925,81.621826,163.333333,88.328607,135.966667,67.706237,78.037594,42.512637,true
128.775,80.540637,156.972222,86.947434,132.683333,63.88005,76.789474,41.063892,true
132.3,75.558162,166.138889,87.68683,136.15,67.421725,78.413534,42.478716,true
130.825,68.707439,132.916667,83.775678,148.116667,67.824322,77.947368,43.941476,true
129.75,71.964646,125.416667,81.206747,145.716667,64.658711,77.541353,42.358054,true
128.775,63.087033,137.583333,83.52258,147.7,67.809629,78.022556,43.489195,true
141.9,46.707382,169.111111,80.964111,188.533333,27.091475,142.390977,24.470401,true
146.9,66.19505,142.055556,76.365641,166.733333,64.324618,123.240602,35.744071,true
132.9,56.236132,136.111111,73.369818,169.283333,57.759024,121.488722,33.491206,true
137.425,56.743186,142.166667,73.44833,160.666667,66.87445,119.969925,33.399769,true
156.25,76.687428,173.166667,86.690418,215.166667,27.837401,162.578947,31.528297,true
139.975,67.366007,174,82.147602,217.116667,21.416841,161.398496,31.399899,true
152.525,70.609794,166.444444,85.920709,211.083333,35.2883,159.93985,31.78759,true
164.025,75.710815,182.25,85.547773,212.15,34.318955,161.887218,32.169686,true
140.875,59.752132,131.277778,54.050036,165.2,42.305106,132.413534,40.993926,true
151.675,72.602673,182.388889,83.428079,214.7,26.113377,160.842105,31.848563,true
164.825,71.696614,176,86.268352,207.7,41.69636,159.360902,31.59026,true
140.95,61.708974,166.111111,75.00163,180,29.785106,138.045113,35.562975,true
126.875,58.99856,162.277778,72.785639,181.366667,26.779683,136.082707,35.803344,true
131.275,49.870081,163.75,73.633989,175.45,32.7525,133.548872,34.715176,true
147.325,44.662488,173.472222,77.099745,169.483333,33.141961,136.285714,32.739229,true
131.1,62.075141,164.805556,74.773494,176.533333,31.39819,135.857143,33.88151,true
141.5,45.456657,170.583333,75.723322,165.883333,35.063183,133.571429,33.303536,true
152.175,69.237935,172.388889,80.955112,201.333333,21.684695,183.894737,29.960141,true
134.125,65.63582,168.833333,77.959147,202.35,17.606648,181.766917,31.389992,true
142.125,45.302509,136.138889,55.606347,173.683333,41.740722,130.789474,42.261103,true
149.025,52.111561,169.416667,79.214131,190.95,33.09638,178.443609,32.428105,true
144.775,70.128266,132.583333,80.25544,198.733333,56.730366,163.406015,34.369216,true
129.15,61.708392,128.638889,76.305833,200.6,51.638312,161.894737,33.163567,true
134.35,67.706967,124.111111,75.285278,195.433333,54.525804,160.676692,33.327018,true
120.075,51.213173,156.305556,73.380737,153.8,27.459554,77.894737,38.888392,true
115.45,50.37905,149.611111,72.079035,153.266667,27.201612,76.93985,37.915128,true
115.225,46.072122,154.972222,70.767824,150.883333,29.599068,75.917293,38.251371,true
121.575,45.406928,162.277778,73.354954,147.633333,31.897063,78.390977,41.143657,true
115.675,44.78117,158.333333,71.602474,148.483333,30.340157,76.729323,39.045453,true
116.675,43.4484,158.222222,71.564601,143.933333,33.615405,77.330827,41.310854,true
157.825,55.245785,180.638889,83.955142,184.183333,30.403218,154.037594,27.597872,true
154.15,63.500273,175.416667,80.035126,218.016667,27.669656,201.406015,24.099867,true
142.175,60.954328,171.75,78.309049,219.533333,22.38679,198.827068,26.513436,true
141.275,60.168987,172.111111,78.124727,215.95,28.69443,197.902256,26.695779,true
147.725,66.9282,177,81.53667,217.7,27.257902,187.894737,36.719713,true
139.05,62.749788,174.722222,79.772036,219.433333,21.305181,186.368421,37.667701,true
142.125,67.019013,172.777778,79.282897,215.716667,28.013975,186.443609,35.90632,true
81.85,45.809276,101.222222,48.12431,124.966667,27.987265,73.240602,19.295215,true
