@relation train

@attribute RightEyeMean numeric
@attribute RightEyeSD numeric
@attribute LeftEyeMean numeric
@attribute LeftEyeSD numeric
@attribute NoseMean numeric
@attribute NoseSD numeric
@attribute LipsMean numeric
@attribute LipsSD numeric
@attribute Class {true,false}

@data
140.75,57.767771,180.111111,83.991761,181.683333,58.697296,85.729323,64.186651,true
133.85,64.921076,180.138889,83.552602,170.7,66.169864,86.639098,66.783497,true
157.05,60.357036,187.166667,87.321573,205.733333,47.064999,170.458647,53.139826,true
146.775,54.488054,181.111111,86.049082,208.6,38.444413,168.120301,51.317791,true
148.625,53.895762,186.361111,85.373851,198.333333,52.639054,167.052632,50.414692,true
134.125,49.434851,175.611111,83.023672,213.85,35.386402,165.601504,55.898303,true
123.85,43.864915,168.611111,81.034482,214.85,27.055389,162.270677,53.106401,true
157.775,67.827265,127.388889,57.849202,169.366667,72.450326,128.548872,38.676879,true
121.2,41.229315,173.583333,80.250812,206.85,43.054882,160.909774,52.491047,true
159.625,70.473376,161.027778,77.748123,155.033333,71.074076,87.015038,50.635056,true
152.175,63.28158,155.5,76.96437,156.9,66.093078,83.383459,46.955608,true
145.975,65.927889,158.166667,74.030303,148.25,72.467556,86.338346,49.471431,true
61.125,23.975615,78.361111,28.687631,118.7,18.547511,84.18797,23.851863,true
61.375,23.578225,78.583333,27.659537,117.633333,18.212462,83.308271,23.125868,true
58.325,21.224547,76.805556,27.76207,115.916667,19.895738,83.203008,23.982241,true
64.575,24.974744,76.277778,25.093666,119.566667,16.542054,84.112782,23.846305,true
64.975,22.499558,76.972222,24.551388,119.016667,15.439869,83.654135,22.48031,true
63.35,22.016952,74.305556,24.658606,117.433333,16.873775,83.353383,23.314125,true
176.55,64.310525,133.277778,61.24546,181.65,69.322099,129.62406,43.864737,true
138.575,65.79256,144.805556,71.696511,163.916667,71.558982,88.082707,46.825764,true
134.675,59.990763,138.888889,70.84219,164.616667,65.511829,87.135338,45.225995,true
131.05,63.221203,143.361111,66.672399,159.5,73.769108,84.338346,41.387834,true
137.975,43.313696,151,71.444284,192.216667,23.473816,153.428571,20.348586,true
130.275,43.238152,147.583333,68.910864,191.016667,22.827646,151.714286,21.300723,true
127.775,40.426881,148.611111,70.047036,188.483333,26.397542,150.345865,23.464365,true
128.825,53.892051,170.166667,81.738783,99.566667,29.275643,101.142857,29.443099,true
123.325,52.232413,163.583333,80.292457,100.25,27.510014,100.533835,29.520037,true
118.75,49.018442,169.194444,79.108901,98.233333,29.10144,99.330827,27.43,true
68.7,15.761361,67.138889,20.838361,123.566667,33.141897,102.052632,27.94077,true
165.45,60.220939,129.722222,61.827692,182.066667,63.648896,128.443609,40.846055,true
65.7,15.772745,66,20.234341,124.45,30.339003,100.924812,27.800595,true
67.25,13.926087,67.638889,20.648283,119.683333,35.510558,100.330827,27.499235,true
190.75,58.20774,181.694444,84.360729,217.216667,17.540357,140.909774,56.985306,true
175.1,54.812407,177.083333,82.15295,215.583333,15.226306,138.496241,54.236243,true
175,56.780278,179.138889,82.042899,212.55,23.835897,136.240602,52.640023,true
200.425,58.019841,190.805556,87.140222,209.616667,27.151859,149.24812,55.678379,true
186.525,58.614773,187.138889,85.601453,209.883333,20.300365,147.759398,54.435276,true
189.675,58.781816,188.361111,85.876041,205.216667,32.493593,146.774436,53.659224,true
130,48.155198,141.972222,64.014947,169.466667,33.669614,125.210526,19.756492,true
121.1,42.913628,138.361111,61.783101,169.666667,31.06945,122.947368,18.949421,true
167.325,65.124491,131.027778,58.072116,176.833333,70.807011,126.082707,38.75409,true
119.175,43.534182,139.722222,60.707548,166.7,36.120936,122.541353,20.241164,true
155.825,61.203271,157.083333,69.284249,193.05,30.928252,153.082707,35.611763,true
144.8,51.699427,151.944444,68.265844,192.533333,27.146474,150.93985,34.385021,true
138,60.884506,154.111111,66.552998,187.3,36.493464,148.87218,36.134516,true
144.6,63.587533,166.555556,74.289182,220.233333,30.809621,164.338346,61.193049,true
136.375,58.418774,164.888889,73.308654,217.683333,32.994346,161.037594,62.041824,true
129.9,60.199157,160.472222,70.800519,218.083333,31.513404,163.052632,59.112158,true
174.15,62.877802,189.25,88.122115,228.916667,27.563358,199.56391,49.687562,true
169.675,57.856758,184.75,86.293974,229.3,23.36541,198.278195,49.752014,true
161.8,62.258024,188.083333,86.195252,225.05,30.271889,197.909774,47.435516,true
160,63.602129,134.916667,67.429699,179.55,70.401614,143.819549,51.233694,true
158.875,68.03023,190.638889,88.097723,222.833333,37.446534,197.834586,53.383288,true
152.3,62.545245,188.083333,86.822438,224.666667,32.499109,196.120301,53.615358,true
149.775,66.941799,186.361111,86.560682,219.566667,36.703746,196.849624,50.416372,true
135.725,45.72268,147.5,66.737225,168.366667,44.065809,128.744361,16.95567,true
130.125,44.752417,143.583333,65.572806,169.583333,38.199872,127.345865,17.397773,true
129.175,41.240314,148.416667,65.73991,163.9,46.433368,126.699248,18.541103,true
166.95,60.608432,139.75,74.517256,148.783333,49.337335,107.496241,43.424721,true
157.1,56.679848,137.194444,72.238027,148.833333,45.310666,105.827068,40.750444,true
158.3,57.355929,137.5,72.967899,147.783333,47.128059,104.879699,39.858469,true
124.175,52.393427,169.666667,78.720482,164.8,50.011117,144.473684,38.080572,true
156.925,63.09634,134.527778,67.37888,178.966667,66.379231,141.518797,47.418767,true
121.05,51.087632,166.083333,77.759106,165,48.617497,142.744361,37.59345,true
117.275,51.200955,167.972222,76.447362,162.916667,48.678917,142.022556,38.813553,true
125.375,37.19711,107.055556,42.008125,159.35,28.203152,128.443609,24.752843,true
120,33.742616,106.666667,41.490791,159.783333,24.846711,126.887218,24.491697,true
115.4,32.272716,105.361111,40.957227,156.05,30.388125,126.097744,24.93533,true
143.6,56.159936,146.027778,69.612596,193.166667,50.044105,114.631579,43.570645,true
133.975,51.373688,143.361111,66.416071,192.933333,44.80461,111.278195,39.142001,true
136.9,53.524401,143.888889,66.994575,187.783333,52.52218,112.135338,39.672863,true
153.725,65.664254,132.638889,64.601704,176.316667,71.108056,140.639098,45.499474,true
131.675,54.291893,175.361111,83.007797,167.05,27.702674,110.714286,38.899944,true
130.225,55.814017,156.944444,69.934232,166.733333,41.107905,94.87218,38.637086,true
128.725,52.310703,152.472222,68.253513,166.716667,38.361833,93.045113,37.474611,true
122.5,55.297795,154.805556,68.057883,163.866667,42.120274,93.481203,38.481125,true
134.175,50.539087,146.444444,67.521613,170.433333,40.787738,92.037594,39.647386,true
130.95,46.98333,142.277778,65.603837,170.466667,37.278824,90.616541,38.471895,true
126.8,48.056697,146.166667,66.115267,167.45,41.823043,90.932331,39.369885,true
128.175,48.75732,133.472222,75.437575,168.583333,53.482546,113.736842,43.071275,true
116.825,47.997269,128.861111,70.945111,167.183333,50.225084,113.045113,41.893781,true
130.8,43.403415,132.805556,72.376721,166.7,52.893337,112.12782,41.933825,true
108.475,59.053208,146.027778,80.878564,160.383333,51.483778,121.661654,45.599024,true
135.25,54.007478,168.944444,82.46244,167.066667,26.849781,109.203008,38.142826,true
102.825,58.320462,142.333333,77.608173,158.55,48.915501,119.571429,41.883186,true
116.525,53.798288,146.694444,78.921958,160.55,49.612541,118.714286,43.411277,true
132.425,45.775868,156.861111,71.825643,158.25,62.565931,96.518797,40.381064,true
127.2,44.092676,152.972222,70.982688,160.05,57.847674,95.736842,38.781223,true
124.35,45.827184,155.75,69.997704,153.85,63.850414,96.090226,41.019112,true
118.925,49.471249,134.416667,64.653527,164.866667,60.693301,96.857143,40.379289,true
111.2,42.950299,130.111111,62.95022,166.166667,55.986126,95.857143,39.305552,true
109.275,47.099996,132.75,61.65729,159.933333,63.051194,95.691729,40.672226,true
113.625,54.031182,134.638889,64.515846,159.216667,65.085105,98.315789,42.161193,true
106.075,47.116543,131.611111,62.217718,161.9,61.223597,96.165414,39.882057,true
128.725,49.437341,176.027778,81.322457,164.366667,27.554548,108.669173,38.977795,true
104.3,51.461811,130.583333,62.134589,153.583333,65.379542,98.210526,43.518205,true
127.275,49.325183,157.138889,71.758385,153.05,65.531833,97.646617,43.223555,true
121.325,46.167692,154.722222,70.388965,155.633333,62.23492,96.180451,40.449713,true
120.8,49.101256,153.694444,70.195571,148.316667,64.713578,98.180451,44.779229,true
91.025,32.140307,115.027778,59.928761,197.133333,50.063508,145.533835,44.685526,true
87.375,27.940126,111.611111,57.438304,196.183333,44.722683,144.022556,42.643246,true
82.675,28.087215,112.583333,57.342268,191.533333,53.346474,142.443609,42.746152,true
93.225,44.340459,137.833333,71.29997,177.316667,58.21861,140.526316,49.361772,true
92.125,44.183294,133.194444,68.008327,178.116667,53.666292,139.135338,47.833959,true
87.025,38.2418,136.555556,68.782657,174.066667,60.191465,140.067669,47.656313,true
74.75,39.171385,108.75,63.294042,123.083333,32.611889,95.353383,37.766868,true
144.275,63.761168,171.305556,82.756034,167.716667,36.050855,139.81203,36.656297,true
139.575,60.14806,164.555556,82.310716,168.533333,35.66343,138.203008,36.074788,true
133.45,60.449152,169.305556,78.921958,164.8,36.875328,137.421053,36.56754,true
132.95,64.807783,159.222222,82.774085,170.133333,35.536311,142.24812,35.08764,true
123.85,56.594622,152.722222,79.923038,171.35,33.857541,140.511278,34.892175,true
123.625,55.976958,157.944444,78.095891,167.483333,35.556349,139.390977,35.888893,true
99.775,24.817785,156.972222,72.020825,201.266667,27.329668,167.368421,35.840022,true
92.4,27.422431,153.722222,71.160828,199.85,25.183277,166.278195,35.501889,true
93,26.117093,153.111111,70.346399,197.466667,32.243495,165.112782,35.988983,true
127.775,70.224361,144.972222,69.875598,183.05,59.925215,96.045113,51.961796,true
74.3,40.861994,103.194444,61.651008,123.383333,30.452014,94.639098,37.843045,true
119.7,62.11825,143.055556,68.904051,183.516667,55.303628,94.473684,49.834815,true
121.65,71.013379,140.694444,66.403881,178.666667,62.09961,94.421053,50.235689,true
124.575,65.247021,157.083333,74.730898,181.2,62.972633,103.172932,55.518426,true
119.25,59.691407,156.25,74.041446,181.066667,58.429116,100.909774,52.487294,true
124.275,68.91317,152.222222,71.907524,176.916667,64.378197,100.526316,52.534776,true
120.95,53.999027,105.75,53.248944,118.766667,36.085288,48.827068,29.133317,true
115.65,50.719212,103.916667,51.506657,120.433333,34.87623,47.706767,27.328746,true
116.275,52.889332,105.638889,52.513483,116.733333,35.772761,49.406015,31.872149,true
130.625,53.8072,140.222222,59.885658,113.416667,35.834976,56.571429,34.636486,true
125.75,49.209521,139.916667,60.36857,114.733333,35.912732,55.270677,32.548595,true
134.325,56.830557,162.805556,77.325959,174.766667,45.21263,86.090226,47.711643,true
69.275,30.270564,110.25,60.545791,119.816667,33.535456,93.045113,36.991167,true
122.65,53.057081,137.888889,58.529981,111.4,34.749076,56.406015,36.659787,true
103.05,71.485322,127.25,66.422619,188.233333,43.606626,135.052632,57.948033,true
93.625,65.465468,127.194444,64.913489,188.866667,40.981379,132.233083,56.587273,true
99.575,71.53048,121.694444,64.284999,184.483333,45.085415,132.518797,56.80717,true
132.3,34.753491,141.722222,65.876339,167.166667,29.209452,110.887218,49.335532,true
124.7,35.167876,139.416667,64.253238,163.6,29.987681,109.879699,48.396882,true
123.65,34.68137,141.138889,64.179281,167.016667,28.28097,110.180451,47.702651,true
137.775,35.971133,149.166667,69.880101,175.65,24.595594,106.43609,41.996636,true
127.45,35.373429,145.527778,67.520361,172.9,24.989964,104.75188,41.077054,true
124.925,36.146701,146,66.956276,173.25,24.00962,104.398496,41.279524,true
81.075,46.259795,122.666667,69.020908,118.916667,32.906798,93.714286,37.094591,true
94.775,47.932371,128.444444,53.46371,143.316667,69.119521,144.142857,36.057014,true
91.025,45.329273,125.694444,52.524726,146.533333,65.841738,141.135338,33.846083,true
89.2,44.909139,125.361111,51.310346,136.45,69.101356,140.533835,34.13244,true
107.95,52.708657,153.194444,73.661317,184.966667,45.536711,137.578947,36.997381,true
100.275,49.849511,147.666667,71.147332,184.566667,43.636156,136.233083,36.938091,true
98.575,48.242383,151.277778,70.644628,181.3,49.904417,136.699248,36.337431,true
132.925,62.970236,178.555556,82.013743,169.4,58.676707,144.067669,41.118674,true
125.15,61.703821,172.916667,79.737202,172.016667,55.409872,142.639098,40.726609,true
122.45,61.08462,175.25,79.446793,164.85,60.791063,142.977444,40.567838,true
127.5,45.840303,140.722222,59.028134,103.1,39.055241,109.203008,35.621912,true
82.525,48.992929,115.694444,67.682376,119.733333,30.723406,92.984962,37.132846,true
118.85,38.506443,136.166667,57.137178,104.483333,37.801216,107.120301,34.515486,true
108.975,46.451236,138.722222,57.751988,99.933333,37.62431,108.338346,30.887844,true
140.4,58.575745,146.694444,79.593546,159.05,40.74993,148.571429,35.36954,true
131.075,50.492136,141.611111,75.716116,161.316667,37.644407,146.12782,35.539652,true
129.4,55.049535,144.138889,74.987295,155.233333,41.829098,145.112782,34.505084,true
154.5,52.137884,174.694444,79.993507,155.516667,41.660245,150.338346,36.260607,true
147.65,50.176381,170.916667,79.195373,157.35,40.318572,148.924812,35.496612,true
144.375,54.292507,172.055556,78.522042,151.883333,41.517851,147.932331,36.115387,true
129.8,75.004342,174.527778,89.522379,161.15,72.905285,111.93985,52.762297,true
126.725,68.683961,166.777778,88.382646,162.216667,69.45602,109.62406,50.141406,true
75.75,37.40338,124.944444,65.969666,115.616667,34.084686,91.887218,36.383824,true
123.95,66.658314,172.305556,85.726082,154.233333,71.131382,109.360902,50.126709,true
109.75,45.659694,153.777778,79.970034,193.216667,37.284564,184.150376,30.847252,true
100.55,36.576544,149,75.896546,194.183333,33.548089,181.909774,33.619407,true
101.125,36.939443,150.277778,75.130595,189.133333,38.265117,181,32.618781,true
121.575,56.903827,156.361111,81.448723,195.65,34.673697,183.87218,33.045289,true
113.375,51.878402,149.055556,77.929985,196.283333,30.047472,182.022556,35.046823,true
108.2,47.340664,156.166667,77.086037,191.2,36.743638,180.330827,34.931041,true
128.05,45.816776,146.305556,67.451917,158.333333,37.773036,151.165414,27.027534,true
125.725,41.058425,143.805556,65.627877,157.45,34.564813,149.593985,26.565253,true
126.325,42.515389,145.583333,66.006223,155.933333,39.512224,148.112782,26.489464,true
83.325,25.594859,93.111111,38.213519,117.466667,16.929031,106.142857,16.177118,true
81.8,39.969989,134.833333,73.54435,185.483333,46.385449,154.804511,38.483263,true
76.9,31.624236,130.111111,69.874491,186.533333,42.543882,151.977444,39.738819,true
76.4,37.134406,131.305556,68.267465,180.683333,49.573945,151.045113,38.582824,true
125.95,52.940194,152.166667,79.794558,194.966667,30.368899,149.240602,30.34028,true
116.725,46.100775,147,76.821128,194.65,27.81039,147.097744,29.989863,true
116.125,48.211174,149.75,75.242608,189.466667,34.247586,147.270677,32.004055,true
122.375,63.438518,180.222222,83.809686,181.716667,37.410726,139.097744,32.477233,true
122,61.855497,175.083333,82.286737,182.95,33.955816,137.428571,31.998647,true
121.125,57.090206,178.416667,82.436946,177.683333,40.267534,138.345865,33.761652,true
170.4,71.260015,179.361111,82.197029,195.883333,30.603031,202.706767,29.080813,true
77.1,26.001775,90.25,36.678039,117.133333,16.525755,105.135338,15.242376,true
162.75,68.237801,175.333333,80.505546,197.416667,26.542765,200.007519,32.513749,true
158.975,69.046802,177.444444,80.399163,192.116667,32.150647,199.87218,29.180061,true
171.05,58.123189,159.5,75.779191,205.616667,17.867774,204.616541,26.367945,true
157.65,55.05035,154.777778,72.741857,204.916667,17.262963,201.834586,30.877613,true
156,55.535159,157.083333,72.835382,201.4,23.11812,200.263158,28.853048,true
148.275,63.525883,152.055556,77.559542,147.533333,57.939614,133.12782,34.567767,true
135.9,56.71467,146.555556,74.239167,148.866667,54.241602,131.473684,33.914907,true
136.6,57.228198,149.166667,74.374151,142.583333,58.718314,130.090226,33.57476,true
141.35,67.04478,168.833333,81.923135,141.15,48.968279,137.315789,33.719513,true
134.575,63.022132,162.611111,78.772467,141.816667,45.280479,134.067669,30.576332,true
75.5,23.464102,91.194444,36.09022,114.65,17.895956,104.616541,16.677294,true
133,62.1322,164.611111,78.776457,137.266667,50.015207,132.398496,31.6242,true
72.175,26.423462,64.75,19.910335,150.3,40.506664,105.263158,27.453789,true
73.9,25.114915,65,20.428272,149.366667,38.498499,104.285714,27.753398,true
69.825,26.176803,64.777778,18.999415,147.833333,42.684561,104.165414,27.090807,true
39.5,15.78542,101.138889,50.293512,115.116667,15.206033,117.984962,14.732969,true
43.75,15.167019,99.222222,50.041189,115.5,14.350929,116.518797,16.339486,true
41.325,15.279259,100.611111,48.659328,112.95,16.104979,117.067669,14.449072,true
41.9,17.868178,98.611111,51.578665,116.65,14.165876,117.849624,15.267065,true
47.175,20.113636,95.472222,51.445664,116.733333,13.765428,117.090226,16.169302,true
41.525,14.868634,99.027778,50.011134,114.7,14.569878,117.12782,14.377705,true
84.5,28.660703,98.083333,40.132904,111.3,20.222743,103.075188,20.344243,true
93.1,48.631951,109.361111,65.321251,94.883333,44.2968,82.578947,26.75229,true
92,48.916465,104.444444,62.514202,95.266667,40.943064,82.022556,26.002175,true
86.875,38.265059,110.527778,63.108743,92.183333,44.364244,81.917293,26.327496,true
93.85,55.748313,121.027778,73.777459,88.983333,29.470175,81.315789,23.12986,true
95.55,59.556028,115.611111,71.620539,88.566667,28.322218,80.646617,22.303076,true
91.775,46.578022,123.972222,72.649643,87.316667,31.41871,80.218045,22.261306,true
141.35,60.97059,150.944444,75.757864,183.166667,66.89865,106.736842,55.986185,true
136.25,56.676206,147.833333,73.863774,187.166667,61.840738,104.225564,51.882825,true
134.025,60.40525,149.388889,74.105052,174.683333,69.308569,104.879699,55.350815,true
144.9,58.204238,171.944444,79.379718,180.283333,68.967468,112.390977,61.646823,true
80.5,29.341491,94.972222,38.739781,110.9,19.732705,102.278195,19.228433,true
142.275,58.024304,169.111111,78.695717,184.95,64.845168,111.323308,59.40686,true
139.825,59.139942,169.5,78.506233,173.6,70.094174,110.556391,58.906502,true
150.375,54.332635,177.027778,82.698587,170.066667,35.049054,143.496241,42.438123,true
139.65,51.688192,170.777778,80.504165,170.6,33.136185,140.766917,41.418026,true
137.175,51.629294,173.416667,79.745802,165.633333,34.859022,139.466165,41.818248,true
139.775,49.305166,169.5,82.310388,173.75,28.112742,140.962406,38.821153,true
129.375,47.888593,164.583333,79.961196,173.233333,26.141315,139.360902,38.159621,true
132.75,45.025207,167.611111,79.291245,170.333333,29.633734,138.616541,39.793734,true
111.4,32.569295,125.861111,60.862915,165.433333,25.901617,153,29.07618,true
103.775,25.860065,122.861111,59.522458,163.85,25.273303,151.345865,28.333256,true
83.3,24.558877,98.055556,38.675902,109.183333,20.417251,102.052632,18.238868,true
103.95,27.626585,124.444444,58.864709,163.166667,26.671998,148.578947,29.055123,true
135.15,51.297798,139.25,64.425538,152.616667,33.789022,154.924812,32.171327,true
130.125,47.578916,134.722222,62.865212,153.05,31.671205,153.556391,31.971913,true
127.825,47.848526,140.222222,63.615412,149.816667,34.554056,150.962406,32.402629,true
114.675,66.983499,145.5,83.299288,242.833333,21.755316,216.947368,41.135459,true
103.175,58.873566,143.638889,82.055087,242.083333,20.356394,214.315789,42.370903,true
111.675,59.561813,140.055556,77.400976,238.466667,28.214954,212.962406,40.645251,true
93.85,28.736245,112.194444,51.526315,115.383333,43.653913,72.443609,17.813603,true
87.225,26.204802,108.916667,49.482104,114.15,40.677243,71.616541,16.964634,true
89.5,24.788335,110.638889,49.353624,113.966667,44.239704,71.12782,16.960477,true
136.45,63.090472,177.722222,82.908421,176.45,45.063956,81.789474,46.973083,true
138.6,55.996703,152.805556,71.351372,143.233333,43.612845,148.81203,40.222704,true
97.675,25.296587,120.777778,53.007337,111.05,40.852536,73.12782,19.095221,true
96.075,27.482757,119.277778,52.188456,110.1,38.245726,72.639098,18.825892,true
94.65,24.93021,119.583333,51.335521,110.016667,42.015127,72.015038,18.800784,true
159.1,48.701498,159.416667,74.083881,198.3,19.489502,180.511278,30.748396,true
145.9,49.793316,154.916667,72.492906,195.816667,20.572725,178.714286,32.014573,true
145.975,51.412603,157.055556,72.169224,195.366667,21.813514,176.774436,32.393325,true
168.775,47.887415,164.611111,75.723662,202.383333,23.480314,183.142857,24.869095,true
155.3,47.811703,160.138889,73.899218,202.216667,19.398665,180.578947,24.9327,true
153.725,49.210165,162.666667,74.013512,197.016667,29.684494,178.781955,24.783101,true
127.425,46.664041,143.055556,67.070941,158.433333,32.142884,151.315789,31.72977,true
129.3,53.191092,149,69.777196,143.116667,42.015369,148.24812,40.462741,true
122.95,44.811829,140.611111,65.831507,156.866667,30.022289,150.834586,31.70369,true
125.05,44.177352,143.944444,66.410388,156.816667,33.417488,150.496241,29.446311,true
131.925,81.621826,163.333333,88.328607,135.966667,67.706237,78.037594,42.512637,true
128.775,80.540637,156.972222,86.947434,132.683333,63.88005,76.789474,41.063892,true
132.3,75.558162,166.138889,87.68683,136.15,67.421725,78.413534,42.478716,true
130.825,68.707439,132.916667,83.775678,148.116667,67.824322,77.947368,43.941476,true
129.75,71.964646,125.416667,81.206747,145.716667,64.658711,77.541353,42.358054,true
128.775,63.087033,137.583333,83.52258,147.7,67.809629,78.022556,43.489195,true
141.9,46.707382,169.111111,80.964111,188.533333,27.091475,142.390977,24.470401,true
134.55,44.694375,164.388889,79.041139,189.05,22.952733,140.924812,24.4192,true
133.6,50.581643,152.611111,69.544345,141.333333,43.693333,144.87218,40.006138,true
133.85,43.258644,167.666667,78.840164,184.7,30.549377,140.518797,26.091216,true
135.725,46.869151,163.972222,78.524059,189.7,29.600332,149.661654,27.317407,true
126.05,41.659764,158.75,75.903087,190.316667,25.332027,147.593985,27.177318,true
125.7,40.467904,161.75,75.979462,185.1,32.695151,146.308271,28.910043,true
104.425,34.333872,145.805556,70.511932,144.733333,36.21165,157.729323,23.659558,true
101.425,36.671017,140.555556,68.869004,146.4,33.224557,155.556391,23.881467,true
100.475,30.755435,146.722222,68.373182,141.083333,37.728419,154.496241,24.719218,true
102.125,28.726105,133.027778,63.399633,155.933333,30.152082,158.962406,24.543532,true
100.375,29.772374,129.027778,62.726839,156.35,27.28868,156,24.166092,true
90.625,26.955507,132.888889,61.476489,151.733333,33.141641,154.421053,24.591576,true
152.2,48.39644,139.583333,57.633014,175.55,42.4026,133.233083,41.572479,true
165.775,65.844606,159.166667,81.035266,164.15,65.318989,126.007519,37.370483,true
151.9,60.844822,153.055556,79.007032,165.966667,59.790869,123.789474,34.415917,true
156.075,60.364019,157.416667,77.127862,158.333333,67.186224,122.24812,33.306293,true
146.9,66.19505,142.055556,76.365641,166.733333,64.324618,123.240602,35.744071,true
132.9,56.236132,136.111111,73.369818,169.283333,57.759024,121.488722,33.491206,true
137.425,56.743186,142.166667,73.44833,160.666667,66.87445,119.969925,33.399769,true
165.85,66.991599,169.583333,87.4265,216.166667,28.223783,162.045113,31.057587,true
154.625,59.187528,163.111111,85.154575,216.383333,21.11718,160.601504,30.619597,true
157.05,61.444972,170.805556,83.847419,210.433333,37.129351,159.157895,31.355934,true
171.8,65.832032,178.805556,87.515817,213.283333,34.37337,161.112782,31.735568,true
143.5,45.919104,138.277778,56.916285,174.166667,41.728812,131.045113,40.678873,true
165.175,63.356495,172.388889,86.994672,214,25.312287,159.759398,31.063023,true
168.85,61.808036,179.555556,84.572013,207.616667,42.307226,158.428571,31.263369,true
146.1,50.225543,166.75,76.333994,179.783333,29.709379,137.526316,34.858932,true
134.525,48.392618,160.805556,74.63734,179.2,27.658204,135.315789,34.632129,true
131.275,49.870081,163.75,73.633989,175.45,32.7525,133.548872,34.715176,true
147.325,44.662488,173.472222,77.099745,169.483333,33.141961,136.285714,32.739229,true
137.55,48.61832,169.333333,75.600454,169.25,30.954108,134.947368,32.533506,true
141.5,45.456657,170.583333,75.723322,165.883333,35.063183,133.571429,33.303536,true
159.975,54.917415,173.277778,82.922205,196.3,26.886642,183.06015,29.195205,true
143.925,52.12873,167.5,81.396911,196.616667,22.08849,180.924812,30.594024,true
142.125,45.302509,136.138889,55.606347,173.683333,41.740722,130.789474,42.261103,true
149.025,52.111561,169.416667,79.214131,190.95,33.09638,178.443609,32.428105,true
144.775,70.128266,132.583333,80.25544,198.733333,56.730366,163.406015,34.369216,true
129.15,61.708392,128.638889,76.305833,200.6,51.638312,161.894737,33.163567,true
138.225,58.716829,131.472222,76.094109,193.583333,56.970195,160.421053,33.078925,true
120.075,51.213173,156.305556,73.380737,153.8,27.459554,77.894737,38.888392,true
115.45,50.37905,149.611111,72.079035,153.266667,27.201612,76.93985,37.915128,true
115.225,46.072122,154.972222,70.767824,150.883333,29.599068,75.917293,38.251371,true
121.575,45.406928,162.277778,73.354954,147.633333,31.897063,78.390977,41.143657,true
115.675,44.78117,158.333333,71.602474,148.483333,30.340157,76.729323,39.045453,true
116.675,43.4484,158.222222,71.564601,143.933333,33.615405,77.330827,41.310854,true
157.825,55.245785,180.638889,83.955142,184.183333,30.403218,154.037594,27.597872,true
167.475,48.985078,177.694444,80.988824,216.25,29.771232,200.488722,23.739947,true
154.275,48.470444,174.722222,79.128688,216.55,25.082525,197.954887,26.025007,true
154.625,48.564885,173.861111,78.81086,212.3,30.947906,196.398496,26.724447,true
159.925,53.801338,180.055556,82.794736,214.35,28.445502,187.007519,36.094887,true
151.525,51.129793,176.444444,80.557147,214.983333,23.486377,185.368421,37.029365,true
151.8,53.331186,178.416667,81.187745,211,29.814682,184.992481,35.376438,true
81.85,45.809276,101.222222,48.12431,124.966667,27.987265,73.240602,19.295215,true
78.025,39.903401,98.555556,46.331381,126.083333,23.992436,71.390977,18.177923,true
76.8,40.522359,99.416667,45.762976,121,31.351479,73.864662,20.126788,true
81.375,42.038253,99.472222,48.878559,128.033333,22.984864,71.729323,19.04744,true
146.8,50.648715,174.75,82.26486,184.783333,26.185189,151.503759,26.803614,true
74.975,33.484392,95.361111,47.106052,126.266667,22.577075,70.992481,18.369728,true
76.8,37.59719,99.194444,46.580081,124.666667,25.449629,72.218045,18.768259,true
92.2,43.353762,108.194444,49.748981,125.633333,25.64488,70.511278,18.298293,true
86.575,36.689891,104.722222,48.917196,124.633333,24.456788,70.165414,17.102268,true
86.7,40.004615,107.888889,47.43644,122.633333,28.171368,70.24812,18.731519,true
91.5,45.915195,109.444444,48.254353,122.416667,30.0442,72.458647,18.778821,true
86.15,41.434254,107.361111,47.464966,123.5,26.208098,71.022556,17.21938,true
84.45,43.281991,107.333333,46.459199,118.516667,33.165477,72.796992,19.855447,true
105.925,26.596113,137.805556,65.034856,207.916667,22.652341,176.511278,28.124888,true
99.55,32.665319,136.027778,63.541431,206.8,23.316394,173.218045,28.962447,true
147.575,50.549233,178.805556,81.596505,178.85,33.139574,151.007519,27.622865,true
98.2,27.814588,135.222222,62.765373,204.916667,25.072973,171.150376,29.620196,true
157.2,63.074722,170.083333,83.060176,179.916667,66.357096,110.308271,46.02555,true
143.35,56.928002,163.777778,81.584701,182.35,60.00673,108.082707,42.670166,true
146.35,58.1843,166.416667,78.492356,173.066667,67.285596,108.210526,45.120387,true
151.725,63.56946,165.361111,83.628482,187.05,60.084242,109.240602,41.582366,true
143.075,57.502458,159.861111,81.094708,188.75,50.725123,107.796992,38.56277,true
142.95,59.054495,163.555556,79.598796,181.733333,60.910845,107.390977,39.743274,true
144.75,47.257478,165.833333,78.691259,180.433333,31.34573,167.120301,22.153404,true
134.95,43.762734,161.333333,76.159607,181.316667,28.290558,164.548872,21.929455,true
135.2,42.784013,164.083333,76.353829,176.35,31.786803,163.661654,22.234251,true
170.95,53.121028,188.666667,85.960456,178.883333,32.271671,151.849624,26.066493,true
153.75,49.458996,181.361111,83.024662,174.683333,31.604275,166.428571,22.372293,true
148.9,48.5528,177.111111,81.810156,174.616667,31.329897,164.43609,23.097407,true
143.275,50.075321,178.305556,81.506816,171.583333,31.250921,163.609023,24.088484,true
130.225,41.349968,140.305556,65.022993,151,17.414196,148.684211,28.092749,true
